estado,data,cases,daily cases,deaths,daily deaths
ES,2020-12-01,191798,1927,4295,23
ES,2020-12-02,193824,2026,4324,29
ES,2020-12-03,195255,1431,4347,23
ES,2020-12-04,196917,1662,4374,27
ES,2020-12-05,198690,1773,4384,10
ES,2020-12-06,200213,1523,4396,12
ES,2020-12-07,201881,1668,4424,28
ES,2020-12-08,204292,2411,4455,31
ES,2020-12-09,206701,2409,4483,28
ES,2020-12-10,208252,1551,4510,27
ES,2020-12-11,210584,2332,4544,34
ES,2020-12-12,211992,1408,4559,15
ES,2020-12-13,212304,312,4560,1
ES,2020-12-14,213124,820,4571,11
ES,2020-12-15,216714,3590,4612,41
ES,2020-12-16,220540,3826,4661,49
ES,2020-12-17,223028,2488,4693,32
ES,2020-12-18,224999,1971,4724,31
ES,2020-12-19,227245,2246,4747,23
ES,2020-12-20,228741,1496,4760,13
ES,2020-12-21,230280,1539,4795,35
ES,2020-12-22,232557,2277,4837,42
ES,2020-12-23,234382,1825,4866,29
ES,2020-12-24,236030,1648,4890,24
ES,2020-12-25,236956,926,4915,25
ES,2020-12-26,238377,1421,4926,11
ES,2020-12-27,239032,655,4940,14
ES,2020-12-28,241273,2241,4960,20
ES,2020-12-29,244057,2784,5030,70
ES,2020-12-30,246783,2726,5061,31
ES,2020-12-31,248232,1449,5080,19
ES,2021-01-01,249260,1028,5087,7
ES,2021-01-02,250227,967,5113,26
ES,2021-01-03,251643,1416,5122,9
ES,2021-01-04,253115,1472,5176,54
ES,2021-01-05,255497,2382,5199,23
ES,2021-01-06,255907,410,5206,7
ES,2021-01-07,258799,2892,5259,53
ES,2021-01-08,260836,2037,5285,26
ES,2021-01-09,262113,1277,5306,21
ES,2021-01-10,263483,1370,5321,15
ES,2021-01-11,265313,1830,5354,33
ES,2021-01-12,267323,2010,5382,28
ES,2021-01-13,269088,1765,5416,34
ES,2021-01-14,270913,1825,5448,32
ES,2021-01-15,272957,2044,5469,21
ES,2021-01-16,274470,1513,5493,24
ES,2021-01-17,275504,1034,5506,13
ES,2021-01-18,277173,1669,5534,28
ES,2021-01-19,278959,1786,5563,29
ES,2021-01-20,280067,1108,5582,19
ES,2021-01-21,281910,1843,5609,27
ES,2021-01-22,283849,1939,5633,24
ES,2021-01-23,284841,992,5658,25
ES,2021-01-24,285641,800,5667,9
ES,2021-01-25,287096,1455,5707,40
ES,2021-01-26,288268,1172,5746,39
ES,2021-01-27,289496,1228,5774,28
ES,2021-01-28,290609,1113,5794,20
ES,2021-01-29,292269,1660,5819,25
ES,2021-01-30,293030,761,5841,22
ES,2021-01-31,294086,1056,5857,16
ES,2021-02-01,295183,1097,5888,31
ES,2021-02-02,296542,1359,5912,24
ES,2021-02-03,297610,1068,5930,18
ES,2021-02-04,299076,1466,5949,19
ES,2021-02-05,300624,1548,5975,26
ES,2021-02-06,301834,1210,5986,11
ES,2021-02-07,302841,1007,5995,9
ES,2021-02-08,303541,700,6012,17
ES,2021-02-09,304687,1146,6043,31
ES,2021-02-10,306265,1578,6064,21
ES,2021-02-11,307793,1528,6091,27
ES,2021-02-12,309294,1501,6116,25
ES,2021-02-13,310150,856,6135,19
ES,2021-02-14,310760,610,6141,6
ES,2021-02-15,311236,476,6156,15
ES,2021-02-16,311647,411,6176,20
ES,2021-02-17,312501,854,6203,27
ES,2021-02-18,313527,1026,6234,31
ES,2021-02-19,315310,1783,6257,23
GO,2020-02-25,0,0,0,0
GO,2020-02-26,0,0,0,0
GO,2020-02-27,0,0,0,0
GO,2020-02-28,0,0,0,0
GO,2020-02-29,0,0,0,0
GO,2020-03-01,0,0,0,0
GO,2020-03-02,0,0,0,0
GO,2020-03-03,0,0,0,0
GO,2020-03-04,0,0,0,0
GO,2020-03-05,0,0,0,0
GO,2020-03-06,0,0,0,0
GO,2020-03-07,0,0,0,0
GO,2020-03-08,0,0,0,0
GO,2020-03-09,0,0,0,0
GO,2020-03-10,0,0,0,0
GO,2020-03-11,0,0,0,0
GO,2020-03-12,0,0,0,0
GO,2020-03-13,1,1,0,0
GO,2020-03-14,1,0,0,0
GO,2020-03-15,1,0,0,0
GO,2020-03-16,1,0,0,0
GO,2020-03-17,3,1,0,0
GO,2020-03-18,4,1,0,0
GO,2020-03-19,6,2,0,0
GO,2020-03-20,7,1,0,0
GO,2020-03-21,10,2,0,0
GO,2020-03-22,10,0,0,0
GO,2020-03-23,11,1,0,0
GO,2020-03-24,13,2,0,0
GO,2020-03-25,14,1,0,0
GO,2020-03-26,19,5,0,0
GO,2020-03-27,24,5,0,0
GO,2020-03-28,56,31,1,0
GO,2020-03-29,58,2,1,0
GO,2020-03-30,61,3,1,0
GO,2020-03-31,65,4,1,0
GO,2020-04-01,72,7,1,0
GO,2020-04-02,73,1,1,0
GO,2020-04-03,88,15,2,1
GO,2020-04-04,103,15,2,0
GO,2020-04-05,115,12,3,1
GO,2020-04-06,119,4,5,2
GO,2020-04-07,133,14,5,0
GO,2020-04-08,158,25,7,2
GO,2020-04-09,179,20,7,0
GO,2020-04-10,191,12,8,1
GO,2020-04-11,209,18,10,2
GO,2020-04-12,229,20,14,4
GO,2020-04-13,233,4,15,1
GO,2020-04-14,284,51,15,0
GO,2020-04-15,304,20,15,0
GO,2020-04-16,318,14,16,1
GO,2020-04-17,335,17,16,0
GO,2020-04-18,378,43,18,2
GO,2020-04-19,393,15,18,0
GO,2020-04-20,403,10,19,1
GO,2020-04-21,421,18,19,0
GO,2020-04-22,438,17,21,2
GO,2020-04-23,453,15,23,2
GO,2020-04-24,486,33,24,1
GO,2020-04-25,506,20,25,1
GO,2020-04-26,573,67,25,0
GO,2020-04-27,616,43,26,1
GO,2020-04-28,661,45,27,1
GO,2020-04-29,705,44,27,0
GO,2020-04-30,781,76,29,2
GO,2020-05-01,808,27,29,0
GO,2020-05-02,825,17,30,1
GO,2020-05-03,850,25,30,0
GO,2020-05-04,861,11,30,0
GO,2020-05-05,922,61,38,8
GO,2020-05-06,1024,102,44,6
GO,2020-05-07,1027,3,44,0
GO,2020-05-08,1053,26,48,4
GO,2020-05-09,1069,16,47,-1
GO,2020-05-10,1093,24,47,0
GO,2020-05-11,1100,7,49,2
GO,2020-05-12,1115,15,52,3
GO,2020-05-13,1134,19,61,9
GO,2020-05-14,1423,289,64,3
GO,2020-05-15,1572,149,67,3
GO,2020-05-16,1640,68,69,2
GO,2020-05-17,1692,52,70,1
GO,2020-05-18,1749,57,73,3
GO,2020-05-19,1846,97,73,0
GO,2020-05-20,1978,132,78,5
GO,2020-05-21,2114,136,85,7
GO,2020-05-22,2304,190,93,8
GO,2020-05-23,2377,73,95,2
GO,2020-05-24,2443,66,95,0
GO,2020-05-25,2512,69,96,1
GO,2020-05-26,2671,159,104,8
GO,2020-05-27,2843,172,108,4
GO,2020-05-28,3090,247,115,7
GO,2020-05-29,3319,229,119,4
GO,2020-05-30,3585,266,122,3
GO,2020-05-31,3702,117,124,2
GO,2020-06-01,3906,204,127,3
GO,2020-06-02,4377,471,151,24
GO,2020-06-03,4570,193,155,4
GO,2020-06-04,4944,374,164,9
GO,2020-06-05,5373,429,167,3
GO,2020-06-06,5669,296,172,5
GO,2020-06-07,5813,144,173,1
GO,2020-06-08,6124,311,173,0
GO,2020-06-09,6521,397,180,7
GO,2020-06-10,7159,638,188,8
GO,2020-06-11,7657,498,189,1
GO,2020-06-12,7846,189,194,5
GO,2020-06-13,7940,94,208,14
GO,2020-06-14,7944,4,211,3
GO,2020-06-15,10182,2238,226,15
GO,2020-06-16,11264,1082,246,20
GO,2020-06-17,12236,972,252,6
GO,2020-06-18,13304,1068,264,12
GO,2020-06-19,14027,723,281,17
GO,2020-06-20,14880,853,295,14
GO,2020-06-21,15619,739,303,8
GO,2020-06-22,16536,917,311,8
GO,2020-06-23,17568,1032,329,18
GO,2020-06-24,18622,1054,363,34
GO,2020-06-25,19547,925,384,21
GO,2020-06-26,20863,1316,409,25
GO,2020-06-27,21620,757,429,20
GO,2020-06-28,21984,364,435,6
GO,2020-06-29,23007,1023,437,2
GO,2020-06-30,24381,1374,474,37
GO,2020-07-01,25541,1160,503,29
GO,2020-07-02,26263,722,545,42
GO,2020-07-03,26330,67,586,41
GO,2020-07-04,28494,2164,611,25
GO,2020-07-05,28526,32,621,10
GO,2020-07-06,29296,770,654,33
GO,2020-07-07,31308,2012,701,47
GO,2020-07-08,32664,1356,733,32
GO,2020-07-09,33876,1212,769,36
GO,2020-07-10,35138,1262,807,38
GO,2020-07-11,35793,655,844,37
GO,2020-07-12,36244,451,849,5
GO,2020-07-13,36696,452,852,3
GO,2020-07-14,37832,1136,880,28
GO,2020-07-15,38895,1063,927,47
GO,2020-07-16,40201,1306,986,59
GO,2020-07-17,40681,480,1029,43
GO,2020-07-18,40795,114,1079,50
GO,2020-07-19,40769,-26,1092,13
GO,2020-07-20,40772,3,1106,14
GO,2020-07-21,43794,3022,1154,48
GO,2020-07-22,47284,3490,1193,39
GO,2020-07-23,50458,3174,1262,69
GO,2020-07-24,52847,2389,1332,70
GO,2020-07-25,54801,1954,1378,46
GO,2020-07-26,55914,1113,1392,14
GO,2020-07-27,57985,2071,1400,8
GO,2020-07-28,60637,2652,1473,73
GO,2020-07-29,63658,3021,1554,81
GO,2020-07-30,65269,1611,1564,10
GO,2020-07-31,67941,2672,1656,92
GO,2020-08-01,69487,1546,1686,30
GO,2020-08-02,70115,628,1697,11
GO,2020-08-03,70252,137,1716,19
GO,2020-08-04,73231,2979,1791,75
GO,2020-08-05,76605,3374,1830,39
GO,2020-08-06,79897,3292,1888,58
GO,2020-08-07,82807,2910,1946,58
GO,2020-08-08,84531,1724,2008,62
GO,2020-08-09,85071,540,2020,12
GO,2020-08-10,86451,1380,2023,3
GO,2020-08-11,90226,3775,2099,76
GO,2020-08-12,93274,3048,2135,36
GO,2020-08-13,96749,3475,2213,78
GO,2020-08-14,99234,2485,2286,73
GO,2020-08-15,100938,1704,2286,0
GO,2020-08-16,101592,654,2322,36
GO,2020-08-17,102665,1073,2336,14
GO,2020-08-18,105962,3297,2414,78
GO,2020-08-19,109253,3291,2475,61
GO,2020-08-20,111836,2583,2558,83
GO,2020-08-21,113051,1215,2647,89
GO,2020-08-22,115530,2479,2713,66
GO,2020-08-23,116664,1134,2743,30
GO,2020-08-24,118569,1905,2758,15
GO,2020-08-25,122130,3561,2839,81
GO,2020-08-26,124593,2463,2888,49
GO,2020-08-27,127361,2768,2962,74
GO,2020-08-28,128965,1604,3003,41
GO,2020-08-29,130316,1351,3060,57
GO,2020-08-30,130863,547,3075,15
GO,2020-08-31,132506,1643,3094,19
GO,2020-09-01,135460,2954,3212,118
GO,2020-09-02,138408,2948,3262,50
GO,2020-09-03,140416,2008,3345,83
GO,2020-09-04,145250,4834,3400,55
GO,2020-09-05,147357,2107,3450,50
GO,2020-09-06,147615,258,3457,7
GO,2020-09-07,147728,113,3475,18
GO,2020-09-08,149290,1562,3484,9
GO,2020-09-09,152640,3350,3531,47
GO,2020-09-10,156892,4252,3627,96
GO,2020-09-11,160769,3877,3717,90
GO,2020-09-12,162554,1785,3783,66
GO,2020-09-13,163098,544,3800,17
GO,2020-09-14,165436,2338,3810,10
GO,2020-09-15,170064,4628,3885,75
GO,2020-09-16,172747,2683,3935,50
GO,2020-09-17,176801,4054,3995,60
GO,2020-09-18,180926,4125,4092,97
GO,2020-09-19,182856,1930,4135,43
GO,2020-09-20,183815,959,4152,17
GO,2020-09-21,185359,1544,4164,12
GO,2020-09-22,187519,2160,4228,64
GO,2020-09-23,192157,4638,4265,37
GO,2020-09-24,195418,3261,4356,91
GO,2020-09-25,197857,2439,4436,80
GO,2020-09-26,199601,1744,4500,64
GO,2020-09-27,199784,183,4505,5
GO,2020-09-28,202754,2970,4529,24
GO,2020-09-29,206707,3953,4606,77
GO,2020-09-30,209411,2704,4672,66
GO,2020-10-01,212186,2775,4723,51
GO,2020-10-02,214768,2582,4818,95
GO,2020-10-03,215938,1170,4832,14
GO,2020-10-04,216063,125,4862,30
GO,2020-10-05,217700,1637,4868,6
GO,2020-10-06,221141,3441,4945,77
GO,2020-10-07,224181,3040,5020,75
GO,2020-10-08,225978,1797,5079,59
GO,2020-10-09,227349,1371,5138,59
GO,2020-10-10,228538,1189,5181,43
GO,2020-10-11,228891,353,5194,13
GO,2020-10-12,229071,180,5205,11
GO,2020-10-13,230184,1113,5211,6
GO,2020-10-14,232444,2260,5261,50
GO,2020-10-15,234463,2019,5306,45
GO,2020-10-16,236105,1642,5348,42
GO,2020-10-17,236814,709,5374,26
GO,2020-10-18,236814,0,5374,0
GO,2020-10-19,239447,2633,5401,27
GO,2020-10-20,240165,718,5444,43
GO,2020-10-21,241593,1428,5472,28
GO,2020-10-22,243243,1650,5491,19
GO,2020-10-23,245382,2139,5539,48
GO,2020-10-24,246835,1453,5564,25
GO,2020-10-25,247360,525,5575,11
GO,2020-10-26,248361,1001,5599,24
GO,2020-10-27,251400,3039,5648,49
GO,2020-10-28,252333,933,5654,6
GO,2020-10-29,253974,1641,5690,36
GO,2020-10-30,255123,1149,5732,42
GO,2020-10-31,255447,324,5753,21
GO,2020-11-01,255746,299,5759,6
GO,2020-11-02,256161,415,5762,3
GO,2020-11-03,256800,639,5762,0
GO,2020-11-04,258241,1441,5797,35
GO,2020-11-05,259383,1142,5851,54
GO,2020-11-06,260507,1124,5869,18
GO,2020-11-07,261114,607,5874,5
GO,2020-11-08,261433,319,5874,0
GO,2020-11-09,262002,569,5874,0
GO,2020-11-10,263444,1442,5874,0
GO,2020-11-11,264887,1443,5900,26
GO,2020-11-12,266499,1612,5936,36
GO,2020-11-13,266752,253,5936,0
GO,2020-11-14,267377,625,6030,94
GO,2020-11-15,267603,226,6034,4
GO,2020-11-16,268258,655,6037,3
GO,2020-11-17,269217,959,6071,34
GO,2020-11-18,269857,640,6107,36
GO,2020-11-19,271258,1401,6159,52
GO,2020-11-20,272494,1236,6201,42
GO,2020-11-21,273066,572,6224,23
GO,2020-11-22,273280,214,6244,20
GO,2020-11-23,273771,491,6246,2
GO,2020-11-24,274560,789,6263,17
GO,2020-11-25,275794,1234,6288,25
GO,2020-11-26,276943,1149,6305,17
GO,2020-11-27,276943,0,6305,0
GO,2020-11-28,278809,1866,6344,39
GO,2020-11-29,278929,120,6349,5
GO,2020-11-30,279413,484,6351,2
GO,2020-12-01,280378,965,6377,26
GO,2020-12-02,282545,2167,6389,12
GO,2020-12-03,283834,1289,6401,12
GO,2020-12-04,284988,1154,6438,37
GO,2020-12-05,285953,965,6455,17
GO,2020-12-06,286019,66,6456,1
GO,2020-12-07,286374,355,6463,7
GO,2020-12-08,287858,1484,6486,23
GO,2020-12-09,288819,961,6504,18
GO,2020-12-10,290814,1995,6520,16
GO,2020-12-11,292689,1875,6534,14
GO,2020-12-12,292689,0,6534,0
GO,2020-12-13,292689,0,6534,0
GO,2020-12-14,294146,1457,6549,15
GO,2020-12-15,295655,1509,6586,37
GO,2020-12-16,296836,1181,6586,0
GO,2020-12-17,298552,1716,6633,47
GO,2020-12-18,299682,1130,6651,18
GO,2020-12-19,300276,594,6663,12
GO,2020-12-20,300284,8,6663,0
GO,2020-12-21,301226,942,6668,5
GO,2020-12-22,302097,871,6685,17
GO,2020-12-23,303212,1115,6723,38
GO,2020-12-24,304009,797,6740,17
GO,2020-12-25,304185,176,6744,4
GO,2020-12-26,304389,204,6751,7
GO,2020-12-27,304462,73,6752,1
GO,2020-12-28,305114,652,6753,1
GO,2020-12-29,306975,1861,6789,36
GO,2020-12-30,308202,1227,6805,16
GO,2020-12-31,308868,666,6805,0
GO,2021-01-01,309112,244,6805,0
GO,2021-01-02,309194,82,6805,0
GO,2021-01-03,309341,147,6805,0
GO,2021-01-04,309976,635,6857,52
GO,2021-01-05,311557,1581,6885,28
GO,2021-01-06,313439,1882,6901,16
GO,2021-01-07,314466,1027,6918,17
GO,2021-01-08,316197,1731,6946,28
GO,2021-01-09,317024,827,6964,18
GO,2021-01-10,317322,298,6964,0
GO,2021-01-11,318013,691,6965,1
GO,2021-01-12,320782,2769,6988,23
GO,2021-01-13,323019,2237,7016,28
GO,2021-01-14,324917,1898,7020,4
GO,2021-01-15,327030,2113,7072,52
GO,2021-01-16,327937,907,7077,5
GO,2021-01-17,328098,161,7102,25
GO,2021-01-18,328848,750,7107,5
GO,2021-01-19,331154,2306,7107,0
GO,2021-01-20,333134,1980,7185,78
GO,2021-01-21,334578,1444,7205,20
GO,2021-01-22,336362,1784,7226,21
GO,2021-01-23,337974,1612,7278,52
GO,2021-01-24,338096,122,7285,7
GO,2021-01-25,339469,1373,7295,10
GO,2021-01-26,342308,2839,7318,23
GO,2021-01-27,342816,508,7318,0
GO,2021-01-28,346384,3568,7344,26
GO,2021-01-29,349317,2933,7445,101
GO,2021-01-30,350349,1032,7487,42
GO,2021-01-31,350569,220,7488,1
GO,2021-02-01,351348,779,7489,1
GO,2021-02-02,353061,1713,7536,47
GO,2021-02-03,355325,2264,7586,50
GO,2021-02-04,357315,1990,7633,47
GO,2021-02-05,359096,1781,7672,39
GO,2021-02-06,360626,1530,7690,18
GO,2021-02-07,360776,150,7707,17
GO,2021-02-08,361313,537,7710,3
GO,2021-02-09,363850,2537,7766,56
GO,2021-02-10,366237,2387,7797,31
GO,2021-02-11,368174,1937,7834,37
GO,2021-02-12,369652,1478,7911,77
GO,2021-02-13,370804,1152,7957,46
GO,2021-02-14,371391,587,7963,6
GO,2021-02-15,372372,981,7984,21
GO,2021-02-16,373703,1331,8043,59
GO,2021-02-17,375124,1421,8109,66
GO,2021-02-18,377020,1896,8163,54
GO,2021-02-19,378589,1569,8229,66
MA,2020-02-25,0,0,0,0
MA,2020-02-26,0,0,0,0
MA,2020-02-27,0,0,0,0
MA,2020-02-28,0,0,0,0
MA,2020-02-29,0,0,0,0
MA,2020-03-01,0,0,0,0
MA,2020-03-02,0,0,0,0
MA,2020-03-03,0,0,0,0
MA,2020-03-04,0,0,0,0
MA,2020-03-05,0,0,0,0
MA,2020-03-06,0,0,0,0
MA,2020-03-07,0,0,0,0
MA,2020-03-08,0,0,0,0
MA,2020-03-09,0,0,0,0
MA,2020-03-10,0,0,0,0
MA,2020-03-11,0,0,0,0
MA,2020-03-12,0,0,0,0
MA,2020-03-13,0,0,0,0
MA,2020-03-14,0,0,0,0
MA,2020-03-15,0,0,0,0
MA,2020-03-16,0,0,0,0
MA,2020-03-17,0,0,0,0
MA,2020-03-18,0,0,0,0
MA,2020-03-19,0,0,0,0
MA,2020-03-20,0,0,0,0
MA,2020-03-21,0,0,0,0
MA,2020-03-22,1,0,0,0
MA,2020-03-23,1,0,0,0
MA,2020-03-24,4,3,0,0
MA,2020-03-25,4,0,0,0
MA,2020-03-26,5,1,0,0
MA,2020-03-27,6,1,0,0
MA,2020-03-28,14,7,0,0
MA,2020-03-29,16,2,0,0
MA,2020-03-30,23,7,1,1
MA,2020-03-31,31,8,1,0
MA,2020-04-01,53,22,1,0
MA,2020-04-02,71,18,1,0
MA,2020-04-03,81,10,1,0
MA,2020-04-04,88,7,1,0
MA,2020-04-05,96,8,2,1
MA,2020-04-06,133,37,2,0
MA,2020-04-07,172,39,4,2
MA,2020-04-08,230,58,11,7
MA,2020-04-09,273,43,12,1
MA,2020-04-10,293,20,16,4
MA,2020-04-11,344,51,21,5
MA,2020-04-12,398,54,24,3
MA,2020-04-13,445,47,27,3
MA,2020-04-14,478,33,32,5
MA,2020-04-15,630,152,34,2
MA,2020-04-16,695,65,37,3
MA,2020-04-17,797,102,40,3
MA,2020-04-18,1040,243,44,4
MA,2020-04-19,1205,165,48,4
MA,2020-04-20,1320,115,54,6
MA,2020-04-21,1396,76,60,6
MA,2020-04-22,1604,208,66,6
MA,2020-04-23,1757,153,76,10
MA,2020-04-24,1951,194,88,12
MA,2020-04-25,2105,154,100,12
MA,2020-04-26,2223,118,112,12
MA,2020-04-27,2410,187,125,13
MA,2020-04-28,2528,118,145,20
MA,2020-04-29,2804,276,166,21
MA,2020-04-30,3190,386,184,18
MA,2020-05-01,3506,316,204,20
MA,2020-05-02,3805,299,224,20
MA,2020-05-03,4040,235,237,13
MA,2020-05-04,4227,187,249,12
MA,2020-05-05,4530,303,271,22
MA,2020-05-06,5028,498,291,20
MA,2020-05-07,5389,361,305,14
MA,2020-05-08,5909,520,330,25
MA,2020-05-09,6765,856,355,25
MA,2020-05-10,7599,834,379,24
MA,2020-05-11,8144,545,399,20
MA,2020-05-12,8526,382,423,24
MA,2020-05-13,9112,586,444,21
MA,2020-05-14,9801,689,470,26
MA,2020-05-15,10739,938,496,26
MA,2020-05-16,11592,853,524,28
MA,2020-05-17,12492,900,549,25
MA,2020-05-18,13238,746,576,27
MA,2020-05-19,14198,960,604,28
MA,2020-05-20,15114,916,634,30
MA,2020-05-21,16058,944,663,29
MA,2020-05-22,17212,1154,693,30
MA,2020-05-23,18767,1555,722,29
MA,2020-05-24,21191,2424,754,32
MA,2020-05-25,22786,1595,784,30
MA,2020-05-26,24278,1492,817,33
MA,2020-05-27,26145,1867,853,36
MA,2020-05-28,27979,1834,887,34
MA,2020-05-29,30482,2503,911,24
MA,2020-05-30,32620,2138,932,21
MA,2020-05-31,34639,2019,955,23
MA,2020-06-01,35297,658,976,21
MA,2020-06-02,36625,1328,997,21
MA,2020-06-03,38174,1549,1028,31
MA,2020-06-04,40629,2455,1062,34
MA,2020-06-05,43313,2684,1095,33
MA,2020-06-06,45470,2157,1132,37
MA,2020-06-07,47593,2123,1170,38
MA,2020-06-08,49371,1778,1247,77
MA,2020-06-09,52069,2698,1285,38
MA,2020-06-10,53508,1439,1322,37
MA,2020-06-11,55680,2172,1360,38
MA,2020-06-12,57605,1925,1399,39
MA,2020-06-13,58859,1254,1436,37
MA,2020-06-14,59850,991,1467,31
MA,2020-06-15,60592,742,1499,32
MA,2020-06-16,62711,2119,1537,38
MA,2020-06-17,64735,2024,1570,33
MA,2020-06-18,66091,1356,1607,37
MA,2020-06-19,68500,2409,1645,38
MA,2020-06-20,69673,1173,1684,39
MA,2020-06-21,70059,386,1721,37
MA,2020-06-22,70689,630,1760,39
MA,2020-06-23,72021,1332,1797,37
MA,2020-06-24,73314,1293,1836,39
MA,2020-06-25,74925,1611,1871,35
MA,2020-06-26,76698,1773,1906,35
MA,2020-06-27,78115,1417,1943,37
MA,2020-06-28,78512,397,1982,39
MA,2020-06-29,78969,457,2012,30
MA,2020-06-30,80451,1482,2048,36
MA,2020-07-01,83256,2805,2081,33
MA,2020-07-02,86025,2769,2119,38
MA,2020-07-03,88214,2189,2153,34
MA,2020-07-04,89057,843,2185,32
MA,2020-07-05,89714,657,2219,34
MA,2020-07-06,90251,537,2250,31
MA,2020-07-07,92088,1837,2286,36
MA,2020-07-08,92939,851,2324,38
MA,2020-07-09,95323,2384,2357,33
MA,2020-07-10,96718,1395,2392,35
MA,2020-07-11,98398,1680,2426,34
MA,2020-07-12,98952,554,2463,37
MA,2020-07-13,99830,878,2501,38
MA,2020-07-14,101467,1637,2536,35
MA,2020-07-15,102469,1002,2572,36
MA,2020-07-16,104126,1657,2608,36
MA,2020-07-17,105183,1057,2640,32
MA,2020-07-18,106092,909,2676,36
MA,2020-07-19,106325,233,2708,32
MA,2020-07-20,106906,581,2740,32
MA,2020-07-21,108154,1248,2778,38
MA,2020-07-22,109731,1577,2810,32
MA,2020-07-23,111488,1757,2840,30
MA,2020-07-24,112683,1195,2871,31
MA,2020-07-25,113563,880,2898,27
MA,2020-07-26,113891,328,2923,25
MA,2020-07-27,114585,694,2943,20
MA,2020-07-28,115988,1403,2959,16
MA,2020-07-29,117694,1706,2978,19
MA,2020-07-30,119262,1568,2996,18
MA,2020-07-31,120661,1399,3013,17
MA,2020-08-01,121581,920,3032,19
MA,2020-08-02,121953,372,3050,18
MA,2020-08-03,122482,529,3069,19
MA,2020-08-04,123887,1405,3085,16
MA,2020-08-05,125459,1572,3103,18
MA,2020-08-06,127065,1606,3120,17
MA,2020-08-07,128846,1781,3138,18
MA,2020-08-08,129700,854,3154,16
MA,2020-08-09,130136,436,3169,15
MA,2020-08-10,130566,430,3187,18
MA,2020-08-11,132060,1494,3204,17
MA,2020-08-12,133265,1205,3215,11
MA,2020-08-13,134193,928,3228,13
MA,2020-08-14,135324,1131,3240,12
MA,2020-08-15,136280,956,3253,13
MA,2020-08-16,136853,573,3264,11
MA,2020-08-17,137408,555,3277,13
MA,2020-08-18,139185,1777,3289,12
MA,2020-08-19,140571,1386,3302,13
MA,2020-08-20,141860,1289,3315,13
MA,2020-08-21,143103,1243,3328,13
MA,2020-08-22,143873,770,3340,12
MA,2020-08-23,144400,527,3352,12
MA,2020-08-24,144895,495,3365,13
MA,2020-08-25,145921,1026,3377,12
MA,2020-08-26,147676,1755,3390,13
MA,2020-08-27,148923,1247,3402,12
MA,2020-08-28,150144,1221,3412,10
MA,2020-08-29,150895,751,3424,12
MA,2020-08-30,151212,317,3436,12
MA,2020-08-31,151615,403,3446,10
MA,2020-09-01,152681,1066,3457,11
MA,2020-09-02,154468,1787,3467,10
MA,2020-09-03,155717,1249,3478,11
MA,2020-09-04,157052,1335,3488,10
MA,2020-09-05,157844,792,3499,11
MA,2020-09-06,158050,206,3508,9
MA,2020-09-07,158310,260,3518,10
MA,2020-09-08,159163,853,3529,11
MA,2020-09-09,160239,1076,3539,10
MA,2020-09-10,160968,729,3550,11
MA,2020-09-11,161994,1026,3560,10
MA,2020-09-12,162476,482,3569,9
MA,2020-09-13,162583,107,3580,11
MA,2020-09-14,162998,415,3590,10
MA,2020-09-15,163802,804,3601,11
MA,2020-09-16,164770,968,3611,10
MA,2020-09-17,165499,729,3622,11
MA,2020-09-18,166580,1081,3632,10
MA,2020-09-19,167333,753,3643,11
MA,2020-09-20,167657,324,3653,10
MA,2020-09-21,167948,291,3664,11
MA,2020-09-22,168913,965,3674,10
MA,2020-09-23,169690,777,3683,9
MA,2020-09-24,170186,496,3693,10
MA,2020-09-25,170923,737,3703,10
MA,2020-09-26,171480,557,3714,11
MA,2020-09-27,171755,275,3724,10
MA,2020-09-28,172176,421,3735,11
MA,2020-09-29,172845,669,3745,10
MA,2020-09-30,173564,719,3756,11
MA,2020-10-01,174195,631,3766,10
MA,2020-10-02,174788,593,3776,10
MA,2020-10-03,175218,430,3787,11
MA,2020-10-04,175388,170,3796,9
MA,2020-10-05,175753,365,3807,11
MA,2020-10-06,176283,530,3817,10
MA,2020-10-07,176995,712,3828,11
MA,2020-10-08,177584,589,3838,10
MA,2020-10-09,178192,608,3849,11
MA,2020-10-10,178549,357,3860,11
MA,2020-10-11,178765,216,3869,9
MA,2020-10-12,178890,125,3876,7
MA,2020-10-13,179170,280,3885,9
MA,2020-10-14,179654,484,3896,11
MA,2020-10-15,180154,500,3906,10
MA,2020-10-16,180560,406,3914,8
MA,2020-10-17,180887,327,3923,9
MA,2020-10-18,181051,164,3930,7
MA,2020-10-19,181545,494,3939,9
MA,2020-10-20,182020,475,3949,10
MA,2020-10-21,182483,463,3960,11
MA,2020-10-22,182944,461,3968,8
MA,2020-10-23,183461,517,3978,10
MA,2020-10-24,183763,302,3987,9
MA,2020-10-25,183938,175,3994,7
MA,2020-10-26,184122,184,4003,9
MA,2020-10-27,184668,546,4014,11
MA,2020-10-28,185000,332,4024,10
MA,2020-10-29,185156,156,4034,10
MA,2020-10-30,185714,558,4044,10
MA,2020-10-31,185827,113,4053,9
MA,2020-11-01,185917,90,4061,8
MA,2020-11-02,185986,69,4070,9
MA,2020-11-03,186209,223,4081,11
MA,2020-11-04,186572,363,4091,10
MA,2020-11-05,186904,332,4101,10
MA,2020-11-06,187294,390,4112,11
MA,2020-11-07,187555,261,4119,7
MA,2020-11-08,187652,97,4125,6
MA,2020-11-09,187919,267,4130,5
MA,2020-11-10,188313,394,4138,8
